# x =
 4.41200450E+01
# y =
 3.25097170E+00
 VARIABLES = u,v
 1.00206414E+00 -1.05107972E-02
 9.98587297E-01 -3.43100886E-03
 1.02760328E+00  2.83541083E-02
 1.07571699E+00  6.33247912E-02
 1.12812543E+00  6.95986306E-02
 1.17516483E+00  5.35276089E-02
 1.20381442E+00  4.13717664E-02
 1.20921031E+00  2.20218317E-02
 1.19688027E+00 -1.85518531E-02
 1.16872094E+00 -5.30453472E-02
 1.12733379E+00 -5.45235712E-02
 1.08333183E+00 -3.63957851E-02
 1.04870836E+00 -2.13006284E-02
 1.03629515E+00 -5.41122876E-03
 1.05595586E+00  1.83702378E-02
 1.09953420E+00  4.02829860E-02
 1.14599760E+00  5.25609438E-02
 1.18028009E+00  5.16326214E-02
 1.19323254E+00  3.22533290E-02
 1.18603855E+00  1.01094853E-03
 1.17270641E+00 -2.58918541E-02
 1.15879383E+00 -3.79121553E-02
 1.14313384E+00 -3.02237133E-02
 1.13025066E+00 -8.45268565E-03
 1.12231232E+00  1.06604673E-02
 1.12379866E+00  1.80887066E-02
 1.14138015E+00  1.33333877E-02
 1.16630265E+00 -2.82869751E-04
 1.18105919E+00 -1.17242228E-02
 1.17516052E+00 -1.58423287E-02
 1.14459067E+00 -1.53096199E-02
 1.10106463E+00 -1.02447494E-02
 1.07075435E+00 -2.82556304E-03
 1.06816069E+00  6.05113755E-03
 1.09426972E+00  1.91704684E-02
 1.13874535E+00  3.33309970E-02
 1.17679204E+00  4.23135192E-02
 1.19423374E+00  4.23587807E-02
 1.19206203E+00  3.07817282E-02
 1.17673919E+00  1.13286309E-02
 1.16482749E+00 -6.37475914E-03
 1.16469158E+00 -1.64460254E-02
 1.17094750E+00 -1.67170553E-02
 1.17687711E+00 -9.00572968E-03
 1.17084782E+00 -5.22797868E-04
 1.14775825E+00  5.10825250E-03
 1.11530514E+00  8.50699263E-03
 1.08413867E+00  1.04920524E-02
 1.06894602E+00  1.42953129E-02
 1.07928555E+00  2.05392064E-02
 1.11246155E+00  2.59657173E-02
 1.15739613E+00  2.87907185E-02
 1.19536853E+00  2.71905827E-02
 1.21280619E+00  2.03469552E-02
 1.20754939E+00  1.04932463E-02
 1.18749760E+00  4.62212788E-05
 1.17043717E+00 -8.38134455E-03
 1.16648248E+00 -1.23377143E-02
 1.17361014E+00 -1.15532354E-02
 1.18271542E+00 -8.15282898E-03
 1.17624362E+00 -5.66090546E-03
 1.14666021E+00 -5.89091523E-03
 1.10170353E+00 -7.43556979E-03
 1.05649872E+00 -4.68556191E-03
 1.03473148E+00  1.01100863E-02
 1.05044544E+00  3.78452997E-02
 1.09981086E+00  6.90393007E-02
 1.16609766E+00  8.13297868E-02
 1.21949604E+00  5.24554469E-02
 1.23858358E+00 -6.07979770E-04
 1.21889365E+00 -3.85767471E-02
 1.16925377E+00 -5.56068941E-02
 1.11401727E+00 -5.98926506E-02
 1.07019827E+00 -4.81374434E-02
 1.04291468E+00 -2.56884562E-02
 1.03696664E+00  7.12102292E-03
 1.04938847E+00  5.56000596E-02
 1.08005746E+00  9.21249494E-02
 1.13156480E+00  8.23974246E-02
 1.18724130E+00  4.32958633E-02
 1.22218550E+00  1.14251765E-02
 1.22089141E+00 -1.10482814E-02
 1.18096392E+00 -3.01110874E-02
 1.13560443E+00 -4.02935614E-02
 1.12828218E+00 -4.58883334E-02
 1.12911082E+00 -4.78352504E-02
 1.08355302E+00 -3.50539763E-02
 1.03732895E+00 -5.45692911E-04
 1.05950422E+00  5.26624549E-02
 1.11269823E+00  9.23394627E-02
 1.13881526E+00  7.81118005E-02
 1.15744993E+00  3.28151140E-02
 1.19083941E+00  7.50736220E-03
 1.20886861E+00 -6.94857991E-03
 1.18827607E+00 -3.47631862E-02
 1.14399151E+00 -5.67543268E-02
 1.09541363E+00 -5.63048666E-02
 1.05101492E+00 -3.88445467E-02
 1.02213364E+00 -5.84010256E-03
 1.01844129E+00  3.83655405E-02
 1.03936356E+00  7.85414038E-02
 1.08437605E+00  9.95352849E-02
 1.14677941E+00  9.20476614E-02
 1.19597478E+00  6.16263533E-02
 1.20391325E+00  2.61752727E-02
 1.19630029E+00 -4.07798424E-03
 1.21340966E+00 -2.57035229E-02
