# x =
 6.13844104E+01
# y =
 3.25097170E+00
 VARIABLES = u,v
 1.05651209E+00 -2.68820211E-02
 1.06397618E+00 -6.70372030E-02
 1.04116312E+00 -1.09411190E-02
 1.01660492E+00  9.57813180E-02
 1.03196526E+00  1.64747817E-01
 1.09201537E+00  1.92119781E-01
 1.17309089E+00  1.85617578E-01
 1.23483347E+00  1.30229467E-01
 1.21715836E+00  4.30960721E-02
 1.09366453E+00 -4.85615186E-02
 8.97168440E-01 -1.22229593E-01
 7.20039285E-01 -1.29851363E-01
 6.69025489E-01 -4.43480708E-02
 7.06467583E-01  5.33346388E-02
 6.96985879E-01  4.11487984E-02
 6.02205640E-01 -8.64524959E-02
 4.53619703E-01 -2.45081256E-01
 3.78470158E-01 -3.13423685E-01
 5.56481820E-01 -1.73945257E-01
 8.69894368E-01  4.08150121E-02
 1.04057425E+00  6.70220690E-02
 1.08618710E+00 -2.53962810E-02
 1.12303650E+00 -3.61241142E-02
 1.12082614E+00 -2.72395356E-02
 1.09409293E+00 -7.29085147E-02
 1.08371687E+00 -8.77061160E-02
 1.05958604E+00 -3.21038071E-02
 1.02852627E+00  4.24571951E-02
 1.02254677E+00  9.35358740E-02
 1.03626091E+00  1.15334675E-01
 1.06657121E+00  1.11242884E-01
 1.11527704E+00  8.72774701E-02
 1.16812514E+00  6.62212571E-02
 1.20294183E+00  6.07813531E-02
 1.20245359E+00  6.44333918E-02
 1.17620534E+00  7.20882242E-02
 1.15250952E+00  7.40933245E-02
 1.14460610E+00  6.54208343E-02
 1.15573647E+00  5.30126372E-02
 1.18163961E+00  4.00646852E-02
 1.20294799E+00  2.93935962E-02
 1.21206155E+00  2.33145623E-02
 1.21316970E+00  1.81876402E-02
 1.20217957E+00  1.32527152E-02
 1.17748616E+00  9.81379103E-03
 1.13827640E+00  7.69072190E-03
 1.08179583E+00  8.31922902E-03
 1.02227003E+00  1.17904649E-02
 9.84234125E-01  1.61952585E-02
 9.83361259E-01  2.06890343E-02
 1.02628322E+00  2.43556415E-02
 1.10018762E+00  2.61871809E-02
 1.17355950E+00  2.60668827E-02
 1.22526029E+00  2.36386438E-02
 1.24688059E+00  1.86406420E-02
 1.24076739E+00  1.19390502E-02
 1.22491424E+00  4.94507884E-03
 1.20716597E+00 -7.99560603E-04
 1.18337041E+00 -3.65058302E-03
 1.15291199E+00 -2.63074651E-03
 1.11148573E+00  2.63009987E-03
 1.06262790E+00  1.29518420E-02
 1.02153492E+00  2.93514027E-02
 9.97283357E-01  5.26713173E-02
 9.96365860E-01  8.32305802E-02
 1.02286060E+00  1.18928899E-01
 1.07049154E+00  1.54315589E-01
 1.12740741E+00  1.80154083E-01
 1.17816289E+00  1.84910262E-01
 1.20639655E+00  1.60182846E-01
 1.20164802E+00  1.03813077E-01
 1.16450097E+00  2.32443939E-02
 1.10513448E+00 -6.51914488E-02
 1.03259026E+00 -1.46138034E-01
 9.55065533E-01 -2.06820297E-01
 8.83122944E-01 -2.37104265E-01
 8.25358946E-01 -2.33324650E-01
 7.93373467E-01 -1.92756600E-01
 7.97802248E-01 -1.17514996E-01
 8.32902916E-01 -2.67759304E-02
 8.82307056E-01  5.10374666E-02
 9.31551007E-01  9.19906302E-02
 9.67966308E-01  8.25998255E-02
 9.89654271E-01  3.69029625E-02
 1.00628094E+00 -8.20033595E-03
 1.01998425E+00 -2.81417237E-02
 1.02919171E+00 -1.31869641E-02
 1.03843665E+00  3.04180843E-02
 1.05085536E+00  7.50910012E-02
 1.07226716E+00  1.07033719E-01
 1.10947597E+00  1.26263955E-01
 1.15323528E+00  1.24619964E-01
 1.18452611E+00  9.94144784E-02
 1.19067391E+00  4.64217261E-02
 1.16423702E+00 -4.00904170E-02
 1.10986343E+00 -1.36646736E-01
 1.04578798E+00 -2.03081182E-01
 9.83619674E-01 -2.12403050E-01
 9.29940875E-01 -1.52375712E-01
 8.94830465E-01 -4.55372601E-02
 8.84009588E-01  5.37356150E-02
 9.04103442E-01  1.10887780E-01
 9.60636490E-01  1.14774285E-01
 1.04056928E+00  7.45832036E-02
 1.11947917E+00  2.81543554E-02
 1.17732487E+00 -4.76694846E-03
 1.19955429E+00 -2.63748104E-02
 1.18898015E+00 -3.41387662E-02
 1.16541738E+00 -3.51675462E-02
 1.13957927E+00 -2.74723099E-02
 1.11445288E+00  4.63229430E-03
 1.09161646E+00  5.61446462E-02
 1.06492312E+00  1.12210359E-01
 1.03787989E+00  1.60642557E-01
 1.02372159E+00  1.85249916E-01
 1.02731655E+00  1.84853317E-01
 1.05099907E+00  1.72802957E-01
 1.09307937E+00  1.53305657E-01
 1.14179477E+00  1.27697109E-01
 1.18465713E+00  9.92592956E-02
